Output_File,Exists
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD5_HC5p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC1p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC2p5_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD5_HC5p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC1p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC2p5_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY2p04_sigC0p849.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY2p04_sigC1p02.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY2p04_sigC1p19.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\graphics\trace_plot_Ind_FixedZ0p5_muSD10_HC5p0_sigY2p04_sigC1p36.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p9\Z_0p9_independent_fixedZ_bayesian_results.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p9\diagnostics\Z_0p9_independent_fixedZ_model_diagnostics.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p9\Z_0p9_comparison_with_baselines.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p9\completed_primary_independent_fixed_Z_0p9_best.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p9\diagnostics\Z_0p9_best_mu_tau_trace_draws.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p9\diagnostics\Z_0p9_best_missing_posterior_summary.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p9\graphics\Z_0p9_best_trace_plot.png,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p9\diagnostics\Z_0p9_scenario_report.txt,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p7\Z_0p7_independent_fixedZ_bayesian_results.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p7\diagnostics\Z_0p7_independent_fixedZ_model_diagnostics.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p7\Z_0p7_comparison_with_baselines.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p7\completed_primary_independent_fixed_Z_0p7_best.csv,True
F:\gacheri's documents\research NCDs\BIBTEX\New folder\Simulated Datasets\Bayesian Learning Algorithm\Independent_fixedZ_results\scenario_independent_fixed_Z_0p7\diagnostics\Z_0p7_best_mu_tau_trace_draws.csv,True
